id_produto|ds_produto|id_subcategoria
2472045|Produto - 0002472045|3446
2479745|Produto - 0002479745|1318
2484771|Produto - 0002484771|2153
2484813|Produto - 0002484813|1111
2486055|Produto - 0002486055|567
2488349|Produto - 0002488349|2874
2495214|Produto - 0002495214|2502
2499532|Produto - 0002499532|2992
2499835|Produto - 0002499835|1111
2556866|Produto - 0002556866|1187
2557603|Produto - 0002557603|1890
2562388|Produto - 0002562388|3551
2580918|Produto - 0002580918|1659
2588505|Produto - 0002588505|1890
2589263|Produto - 0002589263|464
2602821|Produto - 0002602821|3593
2612964|Produto - 0002612964|1318
2622591|Produto - 0002622591|3551
2628264|Produto - 0002628264|1890
2628970|Produto - 0002628970|3551
2629042|Produto - 0002629042|1588
2650323|Produto - 0002650323|2906
2653426|Produto - 0002653426|1588
2669626|Produto - 0002669626|1433
2681931|Produto - 0002681931|3551
2684917|Produto - 0002684917|1187
2704276|Produto - 0002704276|1588
2707732|Produto - 0002707732|146
2717181|Produto - 0002717181|1322
2722875|Produto - 0002722875|1588
2731738|Produto - 0002731738|1111
2732437|Produto - 0002732437|1216
2739187|Produto - 0002739187|69
2750418|Produto - 0002750418|2381
2756688|Produto - 0002756688|889
2772673|Produto - 0002772673|3551
2774201|Produto - 0002774201|567
2806726|Produto - 0002806726|2213
2813361|Produto - 0002813361|1167
2817158|Produto - 0002817158|1890
2817664|Produto - 0002817664|1167
2820661|Produto - 0002820661|3551
2822519|Produto - 0002822519|2871
2841495|Produto - 0002841495|1167
2858786|Produto - 0002858786|886
2877819|Produto - 0002877819|1111
2892751|Produto - 0002892751|3551
2892999|Produto - 0002892999|1588
2903526|Produto - 0002903526|1588
2908554|Produto - 0002908554|3551
2929846|Produto - 0002929846|1167
2941478|Produto - 0002941478|1111
2947695|Produto - 0002947695|1292
2960319|Produto - 0002960319|685
2973498|Produto - 0002973498|170
2976188|Produto - 0002976188|3551
3004580|Produto - 0003004580|3551
3009631|Produto - 0003009631|1588
3031385|Produto - 0003031385|1512
3033210|Produto - 0003033210|1588
3046697|Produto - 0003046697|1318
3049853|Produto - 0003049853|1890
3060136|Produto - 0003060136|509
3061600|Produto - 0003061600|1044
3065668|Produto - 0003065668|1318
3084935|Produto - 0003084935|1167
3090364|Produto - 0003090364|336
3101050|Produto - 0003101050|634
3103095|Produto - 0003103095|1111
3105991|Produto - 0003105991|597
3114022|Produto - 0003114022|1588
3125202|Produto - 0003125202|757
3136656|Produto - 0003136656|3132
3143674|Produto - 0003143674|3551
3146233|Produto - 0003146233|3132
3155145|Produto - 0003155145|3551
3198830|Produto - 0003198830|757
3204328|Produto - 0003204328|1588
3205406|Produto - 0003205406|2086
3223206|Produto - 0003223206|3551
3235932|Produto - 0003235932|1090
3255811|Produto - 0003255811|1588
3261991|Produto - 0003261991|1641
3274564|Produto - 0003274564|3034
3282556|Produto - 0003282556|1061
3295982|Produto - 0003295982|1111
3318257|Produto - 0003318257|3150
3330436|Produto - 0003330436|3551
3331475|Produto - 0003331475|1588
3331721|Produto - 0003331721|3132
3339668|Produto - 0003339668|1167
3343590|Produto - 0003343590|1588
3353359|Produto - 0003353359|1588
3358549|Produto - 0003358549|1292
3363544|Produto - 0003363544|1167
3382494|Produto - 0003382494|1641
3389339|Produto - 0003389339|1318
3390436|Produto - 0003390436|1111
3393785|Produto - 0003393785|1318
3401006|Produto - 0003401006|3237
3415045|Produto - 0003415045|3551
3416621|Produto - 0003416621|2906
3427026|Produto - 0003427026|1111
3428880|Produto - 0003428880|1618
3454006|Produto - 0003454006|3551
3463419|Produto - 0003463419|1673
3479969|Produto - 0003479969|1090
3498025|Produto - 0003498025|1245
3511048|Produto - 0003511048|3408
3511193|Produto - 0003511193|2906
3522242|Produto - 0003522242|1318
3523687|Produto - 0003523687|1588
3524942|Produto - 0003524942|1666
3527698|Produto - 0003527698|1318
3540194|Produto - 0003540194|1318
3549217|Produto - 0003549217|336
3562403|Produto - 0003562403|1370
3571285|Produto - 0003571285|509
3574965|Produto - 0003574965|2197
3589286|Produto - 0003589286|1516
3591363|Produto - 0003591363|1052
3601110|Produto - 0003601110|1588
3609231|Produto - 0003609231|964
3611228|Produto - 0003611228|1111
3615737|Produto - 0003615737|1588
3615980|Produto - 0003615980|1111
3651760|Produto - 0003651760|3551
3661184|Produto - 0003661184|1588
3675290|Produto - 0003675290|757
3676335|Produto - 0003676335|1588
3677140|Produto - 0003677140|1052
3694400|Produto - 0003694400|2906
3694909|Produto - 0003694909|1090
3704884|Produto - 0003704884|2213
3704935|Produto - 0003704935|948
3708606|Produto - 0003708606|1111
3714424|Produto - 0003714424|2861
3738009|Produto - 0003738009|1588
3760980|Produto - 0003760980|1167
3762066|Produto - 0003762066|685
3784997|Produto - 0003784997|566
3794184|Produto - 0003794184|314
3801087|Produto - 0003801087|1588
3804741|Produto - 0003804741|698
3808335|Produto - 0003808335|1245
3817509|Produto - 0003817509|1111
3832208|Produto - 0003832208|1588
3845323|Produto - 0003845323|3551
3848503|Produto - 0003848503|3150
3867260|Produto - 0003867260|3551
3869632|Produto - 0003869632|1588
3903495|Produto - 0003903495|1318
3923166|Produto - 0003923166|1588
3928763|Produto - 0003928763|1673
3948079|Produto - 0003948079|3551
3950481|Produto - 0003950481|1512
3973276|Produto - 0003973276|1588
3974668|Produto - 0003974668|1167
3988509|Produto - 0003988509|566
3997898|Produto - 0003997898|1318
4000123|Produto - 0004000123|1641
4012691|Produto - 0004012691|1890
4033594|Produto - 0004033594|1214
4035140|Produto - 0004035140|1167
4039076|Produto - 0004039076|509
4042124|Produto - 0004042124|170
4059613|Produto - 0004059613|1111
4062377|Produto - 0004062377|509
4063448|Produto - 0004063448|1588
4077713|Produto - 0004077713|3551
4078432|Produto - 0004078432|1588
4084425|Produto - 0004084425|3237
4093512|Produto - 0004093512|1214
4093520|Produto - 0004093520|1090
4096694|Produto - 0004096694|1588
4157627|Produto - 0004157627|634
4171643|Produto - 0004171643|1044
4186261|Produto - 0004186261|3408
4194888|Produto - 0004194888|1167
4195146|Produto - 0004195146|1044
4208530|Produto - 0004208530|1167
4220129|Produto - 0004220129|3150
4230274|Produto - 0004230274|1666
4241072|Produto - 0004241072|2906
4243339|Produto - 0004243339|3149
4243882|Produto - 0004243882|1090
4270773|Produto - 0004270773|1588
4274566|Produto - 0004274566|1588
4275667|Produto - 0004275667|1090
4284529|Produto - 0004284529|2906
4290216|Produto - 0004290216|1111
4291598|Produto - 0004291598|2906
4302465|Produto - 0004302465|1666
4308263|Produto - 0004308263|3259
4325237|Produto - 0004325237|1318
4328879|Produto - 0004328879|1111
4356423|Produto - 0004356423|567
4369115|Produto - 0004369115|1160
4378816|Produto - 0004378816|1318
4392688|Produto - 0004392688|1588
4394961|Produto - 0004394961|1318
4397573|Produto - 0004397573|1318
4438309|Produto - 0004438309|3551
4438622|Produto - 0004438622|1512
4440353|Produto - 0004440353|1588
4447986|Produto - 0004447986|1318
4457639|Produto - 0004457639|1588
4470291|Produto - 0004470291|336
4506086|Produto - 0004506086|3551
4506781|Produto - 0004506781|1588
4509777|Produto - 0004509777|509
4514555|Produto - 0004514555|3551
4524221|Produto - 0004524221|2860
4525937|Produto - 0004525937|3551
4531372|Produto - 0004531372|1434
4532438|Produto - 0004532438|1588
4543719|Produto - 0004543719|336
4547804|Produto - 0004547804|1111
4550644|Produto - 0004550644|2860
4552381|Produto - 0004552381|1187
4566344|Produto - 0004566344|567
4567439|Produto - 0004567439|1111
4582660|Produto - 0004582660|1337
4617321|Produto - 0004617321|1588
4619052|Produto - 0004619052|2911
4660121|Produto - 0004660121|1588
4690928|Produto - 0004690928|2906
4700137|Produto - 0004700137|1588
4702130|Produto - 0004702130|1053
4721431|Produto - 0004721431|1590
4749550|Produto - 0004749550|1111
4753480|Produto - 0004753480|1588
4772615|Produto - 0004772615|3497
4788793|Produto - 0004788793|3150
4789602|Produto - 0004789602|3551
4801491|Produto - 0004801491|1167
4813354|Produto - 0004813354|3408
4827551|Produto - 0004827551|1090
4830448|Produto - 0004830448|1318
4835387|Produto - 0004835387|1673
4855122|Produto - 0004855122|2213
4879643|Produto - 0004879643|1588
4882633|Produto - 0004882633|1890
4889161|Produto - 0004889161|3446
4948316|Produto - 0004948316|509
4953996|Produto - 0004953996|2911
4958451|Produto - 0004958451|1588
4966092|Produto - 0004966092|1111
4974030|Produto - 0004974030|1641
4985702|Produto - 0004985702|3551
4991745|Produto - 0004991745|1588
5019550|Produto - 0005019550|1641
5025178|Produto - 0005025178|3237
5056276|Produto - 0005056276|3259
5059058|Produto - 0005059058|1588
5064576|Produto - 0005064576|336
4322|Produto - 0000004322|2197
11432|Produto - 0000011432|3155
15530|Produto - 0000015530|2918
69803|Produto - 0000069803|2314
75204|Produto - 0000075204|489
77312|Produto - 0000077312|336
80765|Produto - 0000080765|3594
165281|Produto - 0000165281|146
191263|Produto - 0000191263|2785
193581|Produto - 0000193581|336
208743|Produto - 0000208743|3132
247296|Produto - 0000247296|1425
271749|Produto - 0000271749|2894
279801|Produto - 0000279801|3173
289441|Produto - 0000289441|419
291923|Produto - 0000291923|1994
292573|Produto - 0000292573|1819
293734|Produto - 0000293734|3194
300803|Produto - 0000300803|2329
320889|Produto - 0000320889|318
320896|Produto - 0000320896|1875
326574|Produto - 0000326574|979
341506|Produto - 0000341506|187
347028|Produto - 0000347028|527
383439|Produto - 0000383439|3132
387000|Produto - 0000387000|2906
430226|Produto - 0000430226|3551
463178|Produto - 0000463178|1167
470291|Produto - 0000470291|2484
475795|Produto - 0000475795|1588
488136|Produto - 0000488136|1111
488624|Produto - 0000488624|634
488983|Produto - 0000488983|1090
514786|Produto - 0000514786|3551
516623|Produto - 0000516623|567
516796|Produto - 0000516796|1318
518757|Produto - 0000518757|1322
537671|Produto - 0000537671|566
545634|Produto - 0000545634|1588
553162|Produto - 0000553162|3147
560429|Produto - 0000560429|32
563326|Produto - 0000563326|1588
572221|Produto - 0000572221|3150
581148|Produto - 0000581148|1588
595321|Produto - 0000595321|1167
608771|Produto - 0000608771|1890
619329|Produto - 0000619329|3408
655435|Produto - 0000655435|1588
677800|Produto - 0000677800|2906
687389|Produto - 0000687389|170
694813|Produto - 0000694813|1666
700024|Produto - 0000700024|3150
705000|Produto - 0000705000|3551
706593|Produto - 0000706593|1167
717235|Produto - 0000717235|685
718814|Produto - 0000718814|698
736050|Produto - 0000736050|3551
736213|Produto - 0000736213|3001
741758|Produto - 0000741758|1588
744982|Produto - 0000744982|685
746088|Produto - 0000746088|1641
749295|Produto - 0000749295|2906
777763|Produto - 0000777763|336
798102|Produto - 0000798102|1111
803898|Produto - 0000803898|1588
804769|Produto - 0000804769|3132
824330|Produto - 0000824330|757
824531|Produto - 0000824531|1292
824976|Produto - 0000824976|2466
830632|Produto - 0000830632|3150
868110|Produto - 0000868110|810
872294|Produto - 0000872294|1588
888577|Produto - 0000888577|1111
920998|Produto - 0000920998|3551
924756|Produto - 0000924756|1588
926496|Produto - 0000926496|1111
928124|Produto - 0000928124|1187
929518|Produto - 0000929518|1318
931081|Produto - 0000931081|1167
936960|Produto - 0000936960|757
958310|Produto - 0000958310|1318
967463|Produto - 0000967463|3408
981471|Produto - 0000981471|1167
992323|Produto - 0000992323|2466
1005294|Produto - 0001005294|1052
1006440|Produto - 0001006440|2861
1024842|Produto - 0001024842|1610
1032846|Produto - 0001032846|944
1041860|Produto - 0001041860|1588
1068468|Produto - 0001068468|3551
1071134|Produto - 0001071134|1318
1071256|Produto - 0001071256|3551
1083572|Produto - 0001083572|3551
1089837|Produto - 0001089837|1588
1129502|Produto - 0001129502|1111
1130549|Produto - 0001130549|2989
1140800|Produto - 0001140800|634
1142181|Produto - 0001142181|1890
1148544|Produto - 0001148544|1318
1157254|Produto - 0001157254|1370
1166300|Produto - 0001166300|1292
1166359|Produto - 0001166359|2748
1167838|Produto - 0001167838|1318
1171244|Produto - 0001171244|1588
1196577|Produto - 0001196577|1673
1235814|Produto - 0001235814|2213
1252214|Produto - 0001252214|3237
1256410|Produto - 0001256410|634
1264014|Produto - 0001264014|1044
1265302|Produto - 0001265302|1588
1273689|Produto - 0001273689|131
1291208|Produto - 0001291208|1111
1330871|Produto - 0001330871|1318
1333561|Produto - 0001333561|1167
1335685|Produto - 0001335685|1111
1338627|Produto - 0001338627|1090
1363595|Produto - 0001363595|1673
1370082|Produto - 0001370082|2466
1381809|Produto - 0001381809|1111
1411857|Produto - 0001411857|1666
1412782|Produto - 0001412782|1588
1416320|Produto - 0001416320|1610
1430639|Produto - 0001430639|3551
1433057|Produto - 0001433057|2911
1441648|Produto - 0001441648|2466
1442011|Produto - 0001442011|3551
1442436|Produto - 0001442436|567
1444758|Produto - 0001444758|757
1488679|Produto - 0001488679|1167
1491857|Produto - 0001491857|1044
1495710|Produto - 0001495710|3551
1507176|Produto - 0001507176|2869
1507194|Produto - 0001507194|1588
1514703|Produto - 0001514703|3551
1535106|Produto - 0001535106|3408
1558062|Produto - 0001558062|2213
1559125|Produto - 0001559125|1673
1562501|Produto - 0001562501|2213
1572285|Produto - 0001572285|1111
1577588|Produto - 0001577588|1111
1580726|Produto - 0001580726|1666
1586641|Produto - 0001586641|1111
1605952|Produto - 0001605952|757
1613194|Produto - 0001613194|1588
1630371|Produto - 0001630371|3551
1675756|Produto - 0001675756|1588
1684744|Produto - 0001684744|2906
1689791|Produto - 0001689791|3237
1693233|Produto - 0001693233|757
1751052|Produto - 0001751052|3497
1767885|Produto - 0001767885|1113
1772769|Produto - 0001772769|1111
1773840|Produto - 0001773840|1588
1774543|Produto - 0001774543|3551
1779435|Produto - 0001779435|2908
1786043|Produto - 0001786043|3551
1786758|Produto - 0001786758|1167
1801265|Produto - 0001801265|1318
1807856|Produto - 0001807856|948
1812708|Produto - 0001812708|685
1813704|Produto - 0001813704|3237
1818324|Produto - 0001818324|757
1825887|Produto - 0001825887|1111
1851635|Produto - 0001851635|3551
1859473|Produto - 0001859473|1588
1861572|Produto - 0001861572|2861
1861764|Produto - 0001861764|1167
1862064|Produto - 0001862064|1588
1864858|Produto - 0001864858|1588
1878040|Produto - 0001878040|1481
1895624|Produto - 0001895624|1588
1910544|Produto - 0001910544|3132
1916973|Produto - 0001916973|1111
1944292|Produto - 0001944292|1167
1952492|Produto - 0001952492|1111
1956499|Produto - 0001956499|3551
1963405|Produto - 0001963405|1588
1977018|Produto - 0001977018|685
2004336|Produto - 0002004336|3551
2014677|Produto - 0002014677|307
2027121|Produto - 0002027121|2906
2030048|Produto - 0002030048|645
2042123|Produto - 0002042123|2918
2059034|Produto - 0002059034|363
2064571|Produto - 0002064571|146
2068431|Produto - 0002068431|1588
2069011|Produto - 0002069011|509
2074046|Produto - 0002074046|1588
2090995|Produto - 0002090995|3228
2092855|Produto - 0002092855|1588
2102296|Produto - 0002102296|567
2113252|Produto - 0002113252|1588
2125295|Produto - 0002125295|170
2139408|Produto - 0002139408|3194
2148546|Produto - 0002148546|1245
2164002|Produto - 0002164002|1588
2167457|Produto - 0002167457|2197
2168131|Produto - 0002168131|3150
2177081|Produto - 0002177081|2906
2184248|Produto - 0002184248|1302
2187537|Produto - 0002187537|1890
2199130|Produto - 0002199130|1318
2224257|Produto - 0002224257|2466
2224804|Produto - 0002224804|2896
2225282|Produto - 0002225282|1588
2255954|Produto - 0002255954|1318
2256112|Produto - 0002256112|2906
2260135|Produto - 0002260135|1588
2267461|Produto - 0002267461|3551
2280114|Produto - 0002280114|1167
2281686|Produto - 0002281686|1318
2281894|Produto - 0002281894|1588
2282897|Produto - 0002282897|1111
2284158|Produto - 0002284158|2213
2291821|Produto - 0002291821|685
2313807|Produto - 0002313807|1322
2334545|Produto - 0002334545|1044
2339292|Produto - 0002339292|1370
2340957|Produto - 0002340957|567
2358120|Produto - 0002358120|1673
2365461|Produto - 0002365461|3551
2375220|Produto - 0002375220|3551
2376421|Produto - 0002376421|1318
2384803|Produto - 0002384803|1322
2384908|Produto - 0002384908|1090
2393769|Produto - 0002393769|1588
2400205|Produto - 0002400205|1318
2414774|Produto - 0002414774|1588
2422610|Produto - 0002422610|1641
2423177|Produto - 0002423177|1641
2427368|Produto - 0002427368|1588
2442380|Produto - 0002442380|1111
2444467|Produto - 0002444467|1588
2460662|Produto - 0002460662|336
2464863|Produto - 0002464863|1588
2476816|Produto - 0002476816|2906
2499174|Produto - 0002499174|1588
2503524|Produto - 0002503524|1052
2521165|Produto - 0002521165|1214
2550835|Produto - 0002550835|1090
2568155|Produto - 0002568155|1641
2568434|Produto - 0002568434|3551
